"","code","name","namew","type","parent","parent_type"
"55969","N21000654","BT809TY",NA,"postcode","N21000654","sdz"
"55970","N21000654","BT809TZ",NA,"postcode","N21000654","sdz"
"55971","N21000654","BT809UA",NA,"postcode","N21000654","sdz"
"55972","N21000654","BT809UB",NA,"postcode","N21000654","sdz"
"55973","N21000654","BT809UD",NA,"postcode","N21000654","sdz"
"55974","N21000654","BT809UE",NA,"postcode","N21000654","sdz"
"55975","N21000654","BT809UF",NA,"postcode","N21000654","sdz"
"55976","N21000654","BT809UG",NA,"postcode","N21000654","sdz"
"55977","000000000","BT809UQ",NA,"postcode","000000000","sdz"
"55978","N21000664","BT809UR",NA,"postcode","N21000664","sdz"
"55979","000000000","BT809US",NA,"postcode","000000000","sdz"
"55980","N21000654","BT809UT",NA,"postcode","N21000654","sdz"
"55981","N21000654","BT809UU",NA,"postcode","N21000654","sdz"
"55982","N21000654","BT809UX",NA,"postcode","N21000654","sdz"
"55983","N21000654","BT809UY",NA,"postcode","N21000654","sdz"
"55984","N21000654","BT809UZ",NA,"postcode","N21000654","sdz"
"55985","N21000654","BT809WZ",NA,"postcode","N21000654","sdz"
"55986","N21000654","BT809XA",NA,"postcode","N21000654","sdz"
"55987","N21000654","BT809XB",NA,"postcode","N21000654","sdz"
"55988","N21000654","BT809XD",NA,"postcode","N21000654","sdz"
"55989","N21000654","BT809XE",NA,"postcode","N21000654","sdz"
"55990","N21000654","BT809XF",NA,"postcode","N21000654","sdz"
"55991","N21000654","BT809XG",NA,"postcode","N21000654","sdz"
"55992","N21000654","BT809XH",NA,"postcode","N21000654","sdz"
"55993","N21000654","BT809XJ",NA,"postcode","N21000654","sdz"
"55994","N21000654","BT809XL",NA,"postcode","N21000654","sdz"
"55995","000000000","BT809XN",NA,"postcode","000000000","sdz"
"55996","N21000654","BT809XP",NA,"postcode","N21000654","sdz"
"55997","N21000654","BT809XQ",NA,"postcode","N21000654","sdz"
"55998","N21000665","BT809XR",NA,"postcode","N21000665","sdz"
"55999","N21000665","BT809XS",NA,"postcode","N21000665","sdz"
"56000","N21000665","BT809XT",NA,"postcode","N21000665","sdz"
"56001","N21000654","BT809XU",NA,"postcode","N21000654","sdz"
"56002","N21000654","BT809XW",NA,"postcode","N21000654","sdz"
"56003","N21000665","BT809XX",NA,"postcode","N21000665","sdz"
"56004","N21000659","BT809XY",NA,"postcode","N21000659","sdz"
"56005","N21000665","BT809XZ",NA,"postcode","N21000665","sdz"
"56006","N21000665","BT809YA",NA,"postcode","N21000665","sdz"
"56007","N21000665","BT809YB",NA,"postcode","N21000665","sdz"
"56008","N21000665","BT809YE",NA,"postcode","N21000665","sdz"
"56009","N21000665","BT809YF",NA,"postcode","N21000665","sdz"
"56010","N21000665","BT809YG",NA,"postcode","N21000665","sdz"
"56011","N21000459","BT817AA",NA,"postcode","N21000459","sdz"
"56012","N21000459","BT817AB",NA,"postcode","N21000459","sdz"
"56013","N21000459","BT817AD",NA,"postcode","N21000459","sdz"
"56014","N21000459","BT817AE",NA,"postcode","N21000459","sdz"
"56015","N21000459","BT817AF",NA,"postcode","N21000459","sdz"
"56016","N21000459","BT817AG",NA,"postcode","N21000459","sdz"
"56017","N21000459","BT817AH",NA,"postcode","N21000459","sdz"
"56018","N21000459","BT817AJ",NA,"postcode","N21000459","sdz"
"56019","N21000461","BT817AL",NA,"postcode","N21000461","sdz"
"56020","N21000459","BT817AN",NA,"postcode","N21000459","sdz"
"56021","N21000459","BT817AP",NA,"postcode","N21000459","sdz"
"56022","N21000459","BT817AQ",NA,"postcode","N21000459","sdz"
"56023","N21000459","BT817AR",NA,"postcode","N21000459","sdz"
"56024","N21000459","BT817AS",NA,"postcode","N21000459","sdz"
"56025","N21000459","BT817AT",NA,"postcode","N21000459","sdz"
"56026","N21000459","BT817AU",NA,"postcode","N21000459","sdz"
"56027","N21000459","BT817AW",NA,"postcode","N21000459","sdz"
"56028","N21000461","BT817AX",NA,"postcode","N21000461","sdz"
"56029","N21000459","BT817AY",NA,"postcode","N21000459","sdz"
"56030","N21000459","BT817AZ",NA,"postcode","N21000459","sdz"
"56031","N21000459","BT817BA",NA,"postcode","N21000459","sdz"
"56032","N21000459","BT817BB",NA,"postcode","N21000459","sdz"
"56033","N21000459","BT817BD",NA,"postcode","N21000459","sdz"
"56034","N21000459","BT817BE",NA,"postcode","N21000459","sdz"
"56035","N21000459","BT817BF",NA,"postcode","N21000459","sdz"
"56036","N21000459","BT817BG",NA,"postcode","N21000459","sdz"
"56037","N21000459","BT817BH",NA,"postcode","N21000459","sdz"
"56038","N21000459","BT817BJ",NA,"postcode","N21000459","sdz"
"56039","N21000459","BT817BL",NA,"postcode","N21000459","sdz"
"56040","N21000459","BT817BN",NA,"postcode","N21000459","sdz"
"56041","N21000459","BT817BP",NA,"postcode","N21000459","sdz"
"56042","N21000459","BT817BQ",NA,"postcode","N21000459","sdz"
"56043","N21000459","BT817BR",NA,"postcode","N21000459","sdz"
"56044","N21000459","BT817BS",NA,"postcode","N21000459","sdz"
"56045","N21000459","BT817BT",NA,"postcode","N21000459","sdz"
"56046","N21000459","BT817BU",NA,"postcode","N21000459","sdz"
"56047","N21000459","BT817BW",NA,"postcode","N21000459","sdz"
"56048","N21000459","BT817BX",NA,"postcode","N21000459","sdz"
"56049","N21000459","BT817BY",NA,"postcode","N21000459","sdz"
"56050","N21000459","BT817BZ",NA,"postcode","N21000459","sdz"
"56051","N21000457","BT817DA",NA,"postcode","N21000457","sdz"
"56052","N21000459","BT817DB",NA,"postcode","N21000459","sdz"
"56053","N21000459","BT817DD",NA,"postcode","N21000459","sdz"
"56054","000000000","BT817DE",NA,"postcode","000000000","sdz"
"56055","N21000459","BT817DF",NA,"postcode","N21000459","sdz"
"56056","N21000459","BT817DG",NA,"postcode","N21000459","sdz"
"56057","N21000459","BT817DH",NA,"postcode","N21000459","sdz"
"56058","N21000459","BT817DJ",NA,"postcode","N21000459","sdz"
"56059","N21000459","BT817DL",NA,"postcode","N21000459","sdz"
"56060","000000000","BT817DN",NA,"postcode","000000000","sdz"
"56061","N21000459","BT817DP",NA,"postcode","N21000459","sdz"
"56062","000000000","BT817DQ",NA,"postcode","000000000","sdz"
"56063","N21000459","BT817DR",NA,"postcode","N21000459","sdz"
"56064","N21000457","BT817DS",NA,"postcode","N21000457","sdz"
"56065","N21000459","BT817DT",NA,"postcode","N21000459","sdz"
"56066","N21000461","BT817DU",NA,"postcode","N21000461","sdz"
"56067","N21000457","BT817DW",NA,"postcode","N21000457","sdz"
"56068","N21000461","BT817DX",NA,"postcode","N21000461","sdz"
"56069","N21000459","BT817DY",NA,"postcode","N21000459","sdz"
"56070","N21000459","BT817DZ",NA,"postcode","N21000459","sdz"
"56071","N21000459","BT817EA",NA,"postcode","N21000459","sdz"
"56072","N21000459","BT817EB",NA,"postcode","N21000459","sdz"
"56073","N21000459","BT817ED",NA,"postcode","N21000459","sdz"
"56074","N21000459","BT817EE",NA,"postcode","N21000459","sdz"
"56075","N21000461","BT817EF",NA,"postcode","N21000461","sdz"
"56076","N21000461","BT817EG",NA,"postcode","N21000461","sdz"
"56077","N21000461","BT817EH",NA,"postcode","N21000461","sdz"
"56078","N21000461","BT817EJ",NA,"postcode","N21000461","sdz"
"56079","N21000461","BT817EL",NA,"postcode","N21000461","sdz"
"56080","N21000459","BT817EN",NA,"postcode","N21000459","sdz"
"56081","N21000461","BT817EP",NA,"postcode","N21000461","sdz"
"56082","N21000461","BT817EQ",NA,"postcode","N21000461","sdz"
"56083","N21000461","BT817ER",NA,"postcode","N21000461","sdz"
"56084","N21000461","BT817ES",NA,"postcode","N21000461","sdz"
"56085","N21000461","BT817ET",NA,"postcode","N21000461","sdz"
"56086","N21000461","BT817EU",NA,"postcode","N21000461","sdz"
"56087","N21000461","BT817EW",NA,"postcode","N21000461","sdz"
"56088","N21000461","BT817EX",NA,"postcode","N21000461","sdz"
"56089","N21000461","BT817EY",NA,"postcode","N21000461","sdz"
"56090","N21000461","BT817EZ",NA,"postcode","N21000461","sdz"
"56091","N21000459","BT817FA",NA,"postcode","N21000459","sdz"
"56092","N21000460","BT817FB",NA,"postcode","N21000460","sdz"
"56093","N21000461","BT817FD",NA,"postcode","N21000461","sdz"
"56094","N21000459","BT817GA",NA,"postcode","N21000459","sdz"
"56095","N21000457","BT817GW",NA,"postcode","N21000457","sdz"
"56096","N21000459","BT817GX",NA,"postcode","N21000459","sdz"
"56097","N21000457","BT817GY",NA,"postcode","N21000457","sdz"
"56098","N21000457","BT817GZ",NA,"postcode","N21000457","sdz"
"56099","N21000461","BT817HA",NA,"postcode","N21000461","sdz"
"56100","N21000461","BT817HB",NA,"postcode","N21000461","sdz"
"56101","N21000461","BT817HD",NA,"postcode","N21000461","sdz"
"56102","N21000461","BT817HE",NA,"postcode","N21000461","sdz"
"56103","N21000461","BT817HF",NA,"postcode","N21000461","sdz"
"56104","N21000461","BT817HG",NA,"postcode","N21000461","sdz"
"56105","N21000459","BT817HH",NA,"postcode","N21000459","sdz"
"56106","N21000459","BT817HJ",NA,"postcode","N21000459","sdz"
"56107","N21000459","BT817HL",NA,"postcode","N21000459","sdz"
"56108","N21000459","BT817HN",NA,"postcode","N21000459","sdz"
"56109","N21000459","BT817HP",NA,"postcode","N21000459","sdz"
"56110","N21000461","BT817HQ",NA,"postcode","N21000461","sdz"
"56111","N21000459","BT817HR",NA,"postcode","N21000459","sdz"
"56112","N21000459","BT817HS",NA,"postcode","N21000459","sdz"
"56113","N21000459","BT817HT",NA,"postcode","N21000459","sdz"
"56114","N21000457","BT817HU",NA,"postcode","N21000457","sdz"
"56115","N21000459","BT817HW",NA,"postcode","N21000459","sdz"
"56116","N21000457","BT817HX",NA,"postcode","N21000457","sdz"
"56117","N21000459","BT817HY",NA,"postcode","N21000459","sdz"
"56118","N21000459","BT817HZ",NA,"postcode","N21000459","sdz"
"56119","N21000459","BT817JA",NA,"postcode","N21000459","sdz"
"56120","N21000457","BT817JB",NA,"postcode","N21000457","sdz"
"56121","N21000457","BT817JD",NA,"postcode","N21000457","sdz"
"56122","N21000457","BT817JE",NA,"postcode","N21000457","sdz"
"56123","N21000457","BT817JF",NA,"postcode","N21000457","sdz"
"56124","N21000457","BT817JG",NA,"postcode","N21000457","sdz"
"56125","N21000457","BT817JH",NA,"postcode","N21000457","sdz"
"56126","N21000457","BT817JJ",NA,"postcode","N21000457","sdz"
"56127","N21000457","BT817JL",NA,"postcode","N21000457","sdz"
"56128","N21000457","BT817JN",NA,"postcode","N21000457","sdz"
"56129","N21000457","BT817JP",NA,"postcode","N21000457","sdz"
"56130","N21000457","BT817JQ",NA,"postcode","N21000457","sdz"
"56131","N21000457","BT817JR",NA,"postcode","N21000457","sdz"
"56132","N21000457","BT817JS",NA,"postcode","N21000457","sdz"
"56133","N21000457","BT817JT",NA,"postcode","N21000457","sdz"
"56134","N21000457","BT817JU",NA,"postcode","N21000457","sdz"
"56135","N21000457","BT817JW",NA,"postcode","N21000457","sdz"
"56136","N21000457","BT817JX",NA,"postcode","N21000457","sdz"
"56137","N21000457","BT817JY",NA,"postcode","N21000457","sdz"
"56138","N21000461","BT817JZ",NA,"postcode","N21000461","sdz"
"56139","N21000461","BT817LA",NA,"postcode","N21000461","sdz"
"56140","N21000461","BT817LB",NA,"postcode","N21000461","sdz"
"56141","N21000461","BT817LD",NA,"postcode","N21000461","sdz"
"56142","N21000461","BT817LE",NA,"postcode","N21000461","sdz"
"56143","N21000461","BT817LF",NA,"postcode","N21000461","sdz"
"56144","N21000461","BT817LG",NA,"postcode","N21000461","sdz"
"56145","N21000461","BT817LH",NA,"postcode","N21000461","sdz"
"56146","N21000461","BT817LJ",NA,"postcode","N21000461","sdz"
"56147","N21000461","BT817LL",NA,"postcode","N21000461","sdz"
"56148","N21000457","BT817LN",NA,"postcode","N21000457","sdz"
"56149","000000000","BT817LP",NA,"postcode","000000000","sdz"
"56150","N21000461","BT817LQ",NA,"postcode","N21000461","sdz"
"56151","N21000460","BT817LS",NA,"postcode","N21000460","sdz"
"56152","N21000460","BT817LT",NA,"postcode","N21000460","sdz"
"56153","N21000460","BT817LU",NA,"postcode","N21000460","sdz"
"56154","N21000459","BT817LW",NA,"postcode","N21000459","sdz"
"56155","N21000460","BT817LX",NA,"postcode","N21000460","sdz"
"56156","N21000460","BT817LY",NA,"postcode","N21000460","sdz"
"56157","N21000457","BT817LZ",NA,"postcode","N21000457","sdz"
"56158","N21000457","BT817NA",NA,"postcode","N21000457","sdz"
"56159","N21000457","BT817NB",NA,"postcode","N21000457","sdz"
"56160","N21000457","BT817ND",NA,"postcode","N21000457","sdz"
"56161","N21000457","BT817NE",NA,"postcode","N21000457","sdz"
"56162","N21000460","BT817NF",NA,"postcode","N21000460","sdz"
"56163","N21000460","BT817NG",NA,"postcode","N21000460","sdz"
"56164","N21000460","BT817NH",NA,"postcode","N21000460","sdz"
"56165","N21000460","BT817NJ",NA,"postcode","N21000460","sdz"
"56166","N21000460","BT817NL",NA,"postcode","N21000460","sdz"
"56167","N21000460","BT817NN",NA,"postcode","N21000460","sdz"
"56168","N21000460","BT817NP",NA,"postcode","N21000460","sdz"
"56169","N21000460","BT817NQ",NA,"postcode","N21000460","sdz"
"56170","N21000460","BT817NR",NA,"postcode","N21000460","sdz"
"56171","000000000","BT817NS",NA,"postcode","000000000","sdz"
"56172","N21000460","BT817NT",NA,"postcode","N21000460","sdz"
"56173","N21000460","BT817NU",NA,"postcode","N21000460","sdz"
"56174","N21000457","BT817NW",NA,"postcode","N21000457","sdz"
"56175","N21000460","BT817NX",NA,"postcode","N21000460","sdz"
"56176","N21000460","BT817NY",NA,"postcode","N21000460","sdz"
"56177","N21000460","BT817NZ",NA,"postcode","N21000460","sdz"
"56178","N21000460","BT817PA",NA,"postcode","N21000460","sdz"
"56179","N21000460","BT817PB",NA,"postcode","N21000460","sdz"
"56180","N21000460","BT817PD",NA,"postcode","N21000460","sdz"
"56181","N21000460","BT817PE",NA,"postcode","N21000460","sdz"
"56182","N21000460","BT817PF",NA,"postcode","N21000460","sdz"
"56183","N21000460","BT817PG",NA,"postcode","N21000460","sdz"
"56184","N21000460","BT817PH",NA,"postcode","N21000460","sdz"
"56185","N21000460","BT817PJ",NA,"postcode","N21000460","sdz"
"56186","N21000460","BT817PL",NA,"postcode","N21000460","sdz"
"56187","N21000460","BT817PN",NA,"postcode","N21000460","sdz"
"56188","N21000459","BT817PP",NA,"postcode","N21000459","sdz"
"56189","N21000460","BT817PQ",NA,"postcode","N21000460","sdz"
"56190","N21000459","BT817PR",NA,"postcode","N21000459","sdz"
"56191","N21000457","BT817PS",NA,"postcode","N21000457","sdz"
"56192","N21000459","BT817PT",NA,"postcode","N21000459","sdz"
"56193","N21000459","BT817PU",NA,"postcode","N21000459","sdz"
"56194","N21000460","BT817PW",NA,"postcode","N21000460","sdz"
"56195","N21000459","BT817PX",NA,"postcode","N21000459","sdz"
"56196","N21000461","BT817PY",NA,"postcode","N21000461","sdz"
"56197","N21000460","BT817PZ",NA,"postcode","N21000460","sdz"
"56198","N21000461","BT817QA",NA,"postcode","N21000461","sdz"
"56199","N21000460","BT817QB",NA,"postcode","N21000460","sdz"
"56200","N21000460","BT817QD",NA,"postcode","N21000460","sdz"
"56201","N21000460","BT817QE",NA,"postcode","N21000460","sdz"
"56202","N21000461","BT817QF",NA,"postcode","N21000461","sdz"
"56203","N21000461","BT817QG",NA,"postcode","N21000461","sdz"
"56204","N21000461","BT817QH",NA,"postcode","N21000461","sdz"
"56205","N21000461","BT817QJ",NA,"postcode","N21000461","sdz"
"56206","N21000461","BT817QL",NA,"postcode","N21000461","sdz"
"56207","N21000461","BT817QN",NA,"postcode","N21000461","sdz"
"56208","N21000461","BT817QP",NA,"postcode","N21000461","sdz"
"56209","N21000461","BT817QQ",NA,"postcode","N21000461","sdz"
"56210","N21000461","BT817QR",NA,"postcode","N21000461","sdz"
"56211","N21000461","BT817QS",NA,"postcode","N21000461","sdz"
"56212","N21000461","BT817QT",NA,"postcode","N21000461","sdz"
"56213","N21000461","BT817QU",NA,"postcode","N21000461","sdz"
"56214","N21000461","BT817QW",NA,"postcode","N21000461","sdz"
"56215","N21000461","BT817QX",NA,"postcode","N21000461","sdz"
"56216","N21000461","BT817QY",NA,"postcode","N21000461","sdz"
"56217","N21000461","BT817QZ",NA,"postcode","N21000461","sdz"
"56218","N21000460","BT817RA",NA,"postcode","N21000460","sdz"
"56219","N21000460","BT817RB",NA,"postcode","N21000460","sdz"
"56220","N21000460","BT817RD",NA,"postcode","N21000460","sdz"
"56221","N21000461","BT817RE",NA,"postcode","N21000461","sdz"
"56222","N21000460","BT817RF",NA,"postcode","N21000460","sdz"
"56223","N21000460","BT817RG",NA,"postcode","N21000460","sdz"
"56224","N21000460","BT817RH",NA,"postcode","N21000460","sdz"
"56225","N21000460","BT817RJ",NA,"postcode","N21000460","sdz"
"56226","N21000460","BT817RL",NA,"postcode","N21000460","sdz"
"56227","N21000461","BT817RN",NA,"postcode","N21000461","sdz"
"56228","N21000461","BT817RP",NA,"postcode","N21000461","sdz"
"56229","N21000460","BT817RQ",NA,"postcode","N21000460","sdz"
"56230","N21000459","BT817RR",NA,"postcode","N21000459","sdz"
"56231","N21000461","BT817RS",NA,"postcode","N21000461","sdz"
"56232","N21000460","BT817RT",NA,"postcode","N21000460","sdz"
"56233","N21000459","BT817RU",NA,"postcode","N21000459","sdz"
"56234","N21000459","BT817RW",NA,"postcode","N21000459","sdz"
"56235","N21000461","BT817RX",NA,"postcode","N21000461","sdz"
"56236","N21000461","BT817RY",NA,"postcode","N21000461","sdz"
"56237","N21000461","BT817RZ",NA,"postcode","N21000461","sdz"
"56238","N21000461","BT817SA",NA,"postcode","N21000461","sdz"
"56239","N21000461","BT817SB",NA,"postcode","N21000461","sdz"
"56240","N21000461","BT817SD",NA,"postcode","N21000461","sdz"
"56241","N21000461","BT817SE",NA,"postcode","N21000461","sdz"
"56242","N21000461","BT817SF",NA,"postcode","N21000461","sdz"
"56243","N21000461","BT817SG",NA,"postcode","N21000461","sdz"
"56244","N21000461","BT817SH",NA,"postcode","N21000461","sdz"
"56245","N21000461","BT817SJ",NA,"postcode","N21000461","sdz"
"56246","N21000461","BT817SL",NA,"postcode","N21000461","sdz"
"56247","N21000490","BT817SN",NA,"postcode","N21000490","sdz"
"56248","N21000490","BT817SP",NA,"postcode","N21000490","sdz"
"56249","N21000461","BT817SQ",NA,"postcode","N21000461","sdz"
"56250","N21000461","BT817SR",NA,"postcode","N21000461","sdz"
"56251","N21000461","BT817SS",NA,"postcode","N21000461","sdz"
"56252","N21000461","BT817ST",NA,"postcode","N21000461","sdz"
"56253","N21000461","BT817SU",NA,"postcode","N21000461","sdz"
"56254","N21000490","BT817SW",NA,"postcode","N21000490","sdz"
"56255","N21000461","BT817SX",NA,"postcode","N21000461","sdz"
"56256","N21000461","BT817SY",NA,"postcode","N21000461","sdz"
"56257","N21000461","BT817SZ",NA,"postcode","N21000461","sdz"
"56258","N21000461","BT817TA",NA,"postcode","N21000461","sdz"
"56259","N21000461","BT817TB",NA,"postcode","N21000461","sdz"
"56260","N21000461","BT817TE",NA,"postcode","N21000461","sdz"
"56261","N21000461","BT817TF",NA,"postcode","N21000461","sdz"
"56262","N21000461","BT817TG",NA,"postcode","N21000461","sdz"
"56263","N21000461","BT817TH",NA,"postcode","N21000461","sdz"
"56264","N21000461","BT817TJ",NA,"postcode","N21000461","sdz"
"56265","N21000459","BT817TN",NA,"postcode","N21000459","sdz"
"56266","N21000459","BT817TP",NA,"postcode","N21000459","sdz"
"56267","N21000461","BT817TQ",NA,"postcode","N21000461","sdz"
"56268","N21000459","BT817TR",NA,"postcode","N21000459","sdz"
"56269","N21000461","BT817TS",NA,"postcode","N21000461","sdz"
"56270","N21000461","BT817TT",NA,"postcode","N21000461","sdz"
"56271","N21000461","BT817TU",NA,"postcode","N21000461","sdz"
"56272","N21000459","BT817TW",NA,"postcode","N21000459","sdz"
