"code","name","namew","type","parent","parent_type"
"N21000638","BT465PU","","postcode","N21000638","sdz"
"N21000640","BT465PW","","postcode","N21000640","sdz"
"N21000638","BT465PX","","postcode","N21000638","sdz"
"N21000638","BT465PY","","postcode","N21000638","sdz"
"N21000638","BT465PZ","","postcode","N21000638","sdz"
"N21000638","BT465QA","","postcode","N21000638","sdz"
"N21000638","BT465QB","","postcode","N21000638","sdz"
"N21000638","BT465QD","","postcode","N21000638","sdz"
"N21000638","BT465QE","","postcode","N21000638","sdz"
"N21000638","BT465QF","","postcode","N21000638","sdz"
"N21000638","BT465QG","","postcode","N21000638","sdz"
"N21000638","BT465QH","","postcode","N21000638","sdz"
"N21000638","BT465QJ","","postcode","N21000638","sdz"
"N21000638","BT465QL","","postcode","N21000638","sdz"
"N21000638","BT465QN","","postcode","N21000638","sdz"
"N21000638","BT465QP","","postcode","N21000638","sdz"
"N21000638","BT465QQ","","postcode","N21000638","sdz"
"N21000638","BT465QR","","postcode","N21000638","sdz"
"N21000638","BT465QS","","postcode","N21000638","sdz"
"N21000638","BT465QT","","postcode","N21000638","sdz"
"N21000638","BT465QU","","postcode","N21000638","sdz"
"N21000638","BT465QW","","postcode","N21000638","sdz"
"N21000356","BT465QX","","postcode","N21000356","sdz"
"N21000356","BT465QY","","postcode","N21000356","sdz"
"N21000356","BT465QZ","","postcode","N21000356","sdz"
"N21000356","BT465RA","","postcode","N21000356","sdz"
"N21000638","BT465RB","","postcode","N21000638","sdz"
"N21000638","BT465RD","","postcode","N21000638","sdz"
"N21000638","BT465RE","","postcode","N21000638","sdz"
"N21000638","BT465RF","","postcode","N21000638","sdz"
"N21000641","BT465RG","","postcode","N21000641","sdz"
"N21000642","BT465RH","","postcode","N21000642","sdz"
"N21000642","BT465RJ","","postcode","N21000642","sdz"
"N21000639","BT465RL","","postcode","N21000639","sdz"
"N21000637","BT465RN","","postcode","N21000637","sdz"
"N21000638","BT465RP","","postcode","N21000638","sdz"
"N21000641","BT465RQ","","postcode","N21000641","sdz"
"N21000638","BT465RR","","postcode","N21000638","sdz"
"N21000637","BT465RS","","postcode","N21000637","sdz"
"N21000637","BT465RT","","postcode","N21000637","sdz"
"N21000637","BT465RU","","postcode","N21000637","sdz"
"N21000638","BT465RW","","postcode","N21000638","sdz"
"N21000637","BT465RX","","postcode","N21000637","sdz"
"N21000638","BT465RY","","postcode","N21000638","sdz"
"N21000638","BT465RZ","","postcode","N21000638","sdz"
"N21000638","BT465SA","","postcode","N21000638","sdz"
"N21000638","BT465SB","","postcode","N21000638","sdz"
"N21000638","BT465SD","","postcode","N21000638","sdz"
"N21000638","BT465SE","","postcode","N21000638","sdz"
"N21000638","BT465SG","","postcode","N21000638","sdz"
"N21000638","BT465SH","","postcode","N21000638","sdz"
"N21000638","BT465SJ","","postcode","N21000638","sdz"
"N21000638","BT465SL","","postcode","N21000638","sdz"
"N21000638","BT465SN","","postcode","N21000638","sdz"
"N21000638","BT465SQ","","postcode","N21000638","sdz"
"N21000637","BT465SR","","postcode","N21000637","sdz"
"N21000637","BT465SS","","postcode","N21000637","sdz"
"N21000637","BT465ST","","postcode","N21000637","sdz"
"N21000637","BT465SU","","postcode","N21000637","sdz"
"N21000637","BT465SW","","postcode","N21000637","sdz"
"N21000638","BT465SX","","postcode","N21000638","sdz"
"N21000638","BT465SY","","postcode","N21000638","sdz"
"N21000638","BT465SZ","","postcode","N21000638","sdz"
"N21000637","BT465TA","","postcode","N21000637","sdz"
"N21000638","BT465TB","","postcode","N21000638","sdz"
"N21000637","BT465TD","","postcode","N21000637","sdz"
"N21000637","BT465TE","","postcode","N21000637","sdz"
"N21000637","BT465TF","","postcode","N21000637","sdz"
"N21000638","BT465TG","","postcode","N21000638","sdz"
"N21000637","BT465TJ","","postcode","N21000637","sdz"
"N21000637","BT465TL","","postcode","N21000637","sdz"
"N21000637","BT465TN","","postcode","N21000637","sdz"
"N21000637","BT465TP","","postcode","N21000637","sdz"
"N21000638","BT465TQ","","postcode","N21000638","sdz"
"N21000637","BT465TR","","postcode","N21000637","sdz"
"N21000637","BT465TS","","postcode","N21000637","sdz"
"N21000639","BT465TT","","postcode","N21000639","sdz"
"N21000639","BT465TU","","postcode","N21000639","sdz"
"N21000637","BT465TW","","postcode","N21000637","sdz"
"N21000639","BT465TX","","postcode","N21000639","sdz"
"N21000639","BT465TY","","postcode","N21000639","sdz"
"N21000639","BT465TZ","","postcode","N21000639","sdz"
"N21000639","BT465UA","","postcode","N21000639","sdz"
"N21000637","BT465UB","","postcode","N21000637","sdz"
"N21000637","BT465UD","","postcode","N21000637","sdz"
"N21000637","BT465UE","","postcode","N21000637","sdz"
"N21000637","BT465UF","","postcode","N21000637","sdz"
"N21000638","BT465UG","","postcode","N21000638","sdz"
"N21000640","BT465UH","","postcode","N21000640","sdz"
"N21000637","BT465UJ","","postcode","N21000637","sdz"
"N21000638","BT465UL","","postcode","N21000638","sdz"
"N21000637","BT465UN","","postcode","N21000637","sdz"
"N21000637","BT465UP","","postcode","N21000637","sdz"
"N21000637","BT465UQ","","postcode","N21000637","sdz"
"N21000637","BT465UR","","postcode","N21000637","sdz"
"N21000637","BT465UT","","postcode","N21000637","sdz"
"N21000637","BT465UU","","postcode","N21000637","sdz"
"N21000637","BT465UW","","postcode","N21000637","sdz"
"N21000637","BT465UX","","postcode","N21000637","sdz"
"N21000639","BT465UY","","postcode","N21000639","sdz"
"N21000637","BT465UZ","","postcode","N21000637","sdz"
"N21000637","BT465WA","","postcode","N21000637","sdz"
"N21000637","BT465WB","","postcode","N21000637","sdz"
"N21000637","BT465XA","","postcode","N21000637","sdz"
"N21000637","BT465XB","","postcode","N21000637","sdz"
"N21000637","BT465XD","","postcode","N21000637","sdz"
"N21000637","BT465XE","","postcode","N21000637","sdz"
